customer_id,industry,company_size,country,acquisition_channel,cac,plan_tier,mrr_value,tenure_days,churned,avg_logins,total_logins,last_login_date,active_months,usage_trend_pct,total_invoices,failed_invoices,failure_rate,total_tickets,unresolved_tickets,avg_csat
676,Hospitality,Mid-Market,India,Paid Search,393.82,Basic,61.92,364,0,1.9090909090909092,21,2026-07-01,11,-0.33333333333333337,11,0,0.0,4.0,1.0,4.666666666666667
677,Media,Mid-Market,Germany,Paid Search,390.81,Enterprise,822.7,517,0,26.5625,425,2026-07-01,16,0.025974025974025882,16,1,0.0625,3.0,0.0,4.666666666666667
678,Healthcare,Small,United States,Outbound Sales,458.03,Basic,46.25,151,1,3.2,16,2025-05-01,5,0.0,5,0,0.0,3.0,0.0,2.0
679,Retail,Mid-Market,India,Paid Search,311.26,Pro,177.87,426,0,13.307692307692308,173,2026-07-01,13,-0.042553191489361666,13,0,0.0,1.0,0.0,3.0
680,Fintech,Mid-Market,United Kingdom,Organic,58.26,Basic,44.66,91,1,3.0,9,2025-06-01,3,,3,0,0.0,1.0,0.0,1.0
681,Manufacturing,Small,United States,Organic,55.52,Enterprise,1098.79,-31,0,21.0,378,2027-06-01,18,0.21153846153846162,18,0,0.0,2.0,0.0,3.5
682,Media,Small,Canada,Referral,107.09,Basic,47.3,211,0,8.333333333333334,50,2026-07-01,6,-0.07692307692307686,6,0,0.0,1.0,0.0,3.0
683,Edtech,Mid-Market,Germany,Paid Search,463.07,Basic,54.38,275,1,4.0,36,2025-12-01,9,-0.27272727272727276,9,1,0.1111111111111111,4.0,0.0,3.25
684,Hospitality,Small,United States,Referral,94.65,Pro,196.19,334,0,7.8,78,2026-07-01,10,-0.038461538461538325,10,1,0.1,3.0,0.0,3.3333333333333335
685,Legal,Mid-Market,Australia,Organic,53.7,Pro,236.26,59,1,2.5,5,2025-03-01,2,,2,0,0.0,0.0,0.0,
686,Media,Small,United States,Paid Search,492.21,Pro,239.2,364,0,9.181818181818182,101,2026-07-01,11,0.033333333333333395,11,0,0.0,0.0,0.0,
687,Manufacturing,Enterprise,India,Outbound Sales,752.36,Basic,56.64,335,1,1.9090909090909092,21,2025-10-01,11,-0.28571428571428575,11,3,0.2727272727272727,2.0,0.0,5.0
688,Manufacturing,Small,India,Partner,245.03,Basic,54.52,184,1,2.1666666666666665,13,2025-10-01,6,-0.37499999999999994,6,0,0.0,1.0,0.0,2.0
689,Healthcare,Small,India,Referral,155.15,Basic,56.7,123,1,7.0,28,2025-08-01,4,-0.37037037037037035,4,0,0.0,2.0,0.0,2.0
690,Legal,Small,United States,Paid Search,408.9,Basic,54.88,181,1,0.8333333333333334,5,2025-04-01,6,-0.33333333333333337,6,1,0.16666666666666666,1.0,0.0,4.0
691,Manufacturing,Small,Australia,Paid Search,376.78,Pro,195.7,365,1,22.166666666666668,266,2026-06-01,12,-0.5232558139534884,12,1,0.08333333333333333,2.0,0.0,2.5
692,Fintech,Small,India,Partner,300.14,Basic,44.8,-31,0,7.785714285714286,109,2027-02-01,14,-0.15384615384615383,14,0,0.0,1.0,0.0,3.0
693,Healthcare,Small,India,Organic,53.11,Pro,188.51,31,1,0.0,0,2024-10-01,1,,1,0,0.0,1.0,0.0,1.0
694,Logistics,Small,United States,Partner,232.99,Basic,63.35,576,0,2.111111111111111,38,2026-07-01,18,-0.16666666666666663,18,0,0.0,2.0,0.0,4.0
695,Fintech,Mid-Market,United States,Partner,356.56,Pro,237.85,364,0,21.818181818181817,240,2026-07-01,11,-0.05882352941176481,11,0,0.0,2.0,0.0,3.5
696,Healthcare,Small,United States,Organic,36.02,Basic,47.27,150,1,0.6,3,2026-06-01,5,-0.5,5,0,0.0,2.0,0.0,3.0
697,Real Estate,Small,India,Partner,247.3,Pro,235.62,303,0,6.777777777777778,61,2026-07-01,9,0.29411764705882343,9,1,0.1111111111111111,0.0,0.0,
698,Hospitality,Small,United Kingdom,Outbound Sales,628.94,Pro,182.76,183,0,6.6,33,2026-07-01,5,0.049999999999999954,5,0,0.0,1.0,1.0,
699,Real Estate,Small,United Kingdom,Paid Search,487.28,Enterprise,1099.12,426,0,45.69230769230769,594,2026-07-01,13,0.08333333333333327,13,0,0.0,3.0,0.0,4.333333333333333
700,Manufacturing,Mid-Market,Canada,Organic,56.67,Enterprise,1014.61,457,1,37.6,564,2026-05-01,15,-0.6102941176470588,15,2,0.13333333333333333,1.0,0.0,4.0
701,Real Estate,Small,India,Outbound Sales,655.13,Pro,243.06,364,0,15.454545454545455,170,2026-07-01,11,0.29268292682926844,11,1,0.09090909090909091,2.0,0.0,3.5
702,Real Estate,Mid-Market,United States,Paid Search,306.07,Basic,43.89,61,1,3.0,6,2025-06-01,2,,2,2,1.0,0.0,0.0,
703,Logistics,Enterprise,United States,Paid Search,326.77,Basic,43.04,211,0,7.666666666666667,46,2026-07-01,6,-0.16000000000000006,6,1,0.16666666666666666,1.0,0.0,3.0
704,Hospitality,Small,India,Organic,53.73,Pro,205.11,92,1,5.0,15,2025-07-01,3,,3,2,0.6666666666666666,1.0,0.0,5.0
705,Manufacturing,Mid-Market,United Kingdom,Partner,364.89,Pro,188.01,395,0,15.0,180,2026-07-01,12,0.023809523809523853,12,0,0.0,0.0,0.0,
706,Logistics,Small,United States,Organic,52.08,Pro,210.12,334,0,8.8,88,2026-07-01,10,0.25000000000000006,10,0,0.0,0.0,0.0,
707,Real Estate,Mid-Market,India,Paid Search,419.61,Pro,254.89,395,0,10.833333333333334,130,2026-07-01,12,-0.10526315789473675,12,0,0.0,2.0,0.0,3.5
708,Retail,Small,United States,Organic,57.42,Pro,181.02,-31,0,19.529411764705884,332,2026-10-01,17,0.06666666666666661,17,1,0.058823529411764705,0.0,0.0,
709,Logistics,Small,Germany,Organic,52.87,Pro,195.39,-31,0,3.466666666666667,52,2027-08-01,15,0.1428571428571427,15,0,0.0,2.0,1.0,5.0
710,Healthcare,Small,United States,Referral,171.38,Pro,198.32,-28,0,19.857142857142858,278,2027-04-01,14,-0.06557377049180323,14,1,0.07142857142857142,3.0,1.0,4.5
711,Real Estate,Mid-Market,United States,Paid Search,418.8,Basic,53.55,607,0,4.947368421052632,94,2026-07-01,19,1.4444444444444444,19,0,0.0,6.0,1.0,4.4
712,Real Estate,Mid-Market,Australia,Partner,353.64,Basic,62.73,395,0,6.0,72,2026-07-01,12,-0.23809523809523814,12,0,0.0,4.0,0.0,4.0
713,Manufacturing,Small,Australia,Paid Search,502.51,Pro,193.73,243,1,7.0,56,2026-03-01,8,-0.7741935483870968,8,2,0.25,0.0,0.0,
714,Legal,Enterprise,India,Organic,56.33,Pro,214.13,153,1,10.2,51,2025-11-01,5,-0.5238095238095238,5,1,0.2,1.0,0.0,5.0
715,Retail,Small,United States,Referral,132.7,Pro,238.45,59,1,5.0,10,2025-03-01,2,,2,0,0.0,0.0,0.0,
716,Healthcare,Enterprise,India,Organic,76.01,Basic,56.81,273,1,5.333333333333333,48,2025-10-01,9,-0.2666666666666667,9,0,0.0,1.0,0.0,3.0
717,Healthcare,Small,Canada,Organic,49.18,Basic,45.71,303,0,5.0,45,2026-07-01,9,0.5454545454545456,9,0,0.0,4.0,1.0,4.0
718,Retail,Small,United States,Referral,133.52,Basic,47.19,516,1,0.4117647058823529,7,2026-03-01,17,1.0,17,1,0.058823529411764705,3.0,1.0,4.0
719,Real Estate,Mid-Market,India,Organic,26.68,Pro,218.62,150,1,4.6,23,2025-06-01,5,-0.85,5,1,0.2,1.0,0.0,4.0
720,Legal,Small,India,Paid Search,565.72,Basic,62.9,303,0,3.4444444444444446,31,2026-07-01,9,0.11111111111111116,9,0,0.0,3.0,0.0,3.6666666666666665
721,Manufacturing,Small,United States,Organic,49.15,Pro,248.03,61,1,3.5,7,2025-11-01,2,,2,0,0.0,1.0,0.0,2.0
722,Logistics,Mid-Market,United States,Paid Search,354.22,Basic,54.88,303,0,7.222222222222222,65,2026-07-01,9,0.7222222222222223,9,0,0.0,2.0,0.0,4.0
723,Media,Small,United States,Paid Search,496.21,Basic,50.08,303,0,2.7777777777777777,25,2026-07-01,9,0.5999999999999999,9,0,0.0,1.0,0.0,4.0
724,Hospitality,Small,United Kingdom,Paid Search,428.98,Enterprise,1040.49,211,0,13.833333333333334,83,2026-07-01,6,0.4411764705882351,6,0,0.0,2.0,0.0,5.0
725,Manufacturing,Mid-Market,India,Organic,52.01,Basic,50.81,214,1,2.7142857142857144,19,2025-11-01,7,-0.6363636363636364,7,1,0.14285714285714285,0.0,0.0,
726,Manufacturing,Small,United States,Paid Search,456.0,Basic,52.59,30,1,0.0,0,2025-09-01,1,,1,0,0.0,0.0,0.0,
727,Legal,Mid-Market,Australia,Referral,113.51,Pro,172.48,426,0,12.23076923076923,159,2026-07-01,13,-0.14634146341463417,13,1,0.07692307692307693,1.0,0.0,3.0
728,Logistics,Mid-Market,Germany,Partner,252.73,Basic,61.27,517,0,8.25,132,2026-07-01,16,-0.33333333333333337,16,0,0.0,3.0,0.0,3.6666666666666665
729,Hospitality,Mid-Market,United States,Organic,36.63,Enterprise,991.5,517,0,27.6875,443,2026-07-01,16,-0.12222222222222226,16,0,0.0,2.0,1.0,4.0
730,Manufacturing,Small,United States,Paid Search,248.97,Pro,191.19,365,1,12.583333333333334,151,2026-07-01,12,-0.4888888888888889,12,0,0.0,2.0,1.0,2.0
731,Hospitality,Enterprise,Germany,Organic,35.0,Pro,243.47,516,1,4.0588235294117645,69,2026-05-01,17,-0.43749999999999994,17,0,0.0,5.0,1.0,3.75
732,Manufacturing,Mid-Market,United States,Paid Search,417.12,Basic,49.91,365,1,1.5833333333333333,19,2026-05-01,12,1.0,12,1,0.08333333333333333,1.0,0.0,3.0
733,Media,Small,United States,Partner,402.78,Pro,186.24,92,1,9.666666666666666,29,2026-05-01,3,,3,2,0.6666666666666666,0.0,0.0,
734,Hospitality,Small,India,Referral,162.88,Basic,61.97,303,1,7.6,76,2026-06-01,10,-0.3478260869565218,10,4,0.4,2.0,0.0,4.5
735,Logistics,Mid-Market,Germany,Organic,51.9,Pro,175.49,212,1,7.571428571428571,53,2026-03-01,7,-0.3846153846153846,7,0,0.0,3.0,0.0,2.6666666666666665
736,Manufacturing,Small,United States,Outbound Sales,1182.33,Basic,60.13,61,1,0.0,0,2025-06-01,2,,2,0,0.0,1.0,0.0,1.0
737,Legal,Small,India,Paid Search,525.71,Enterprise,846.24,303,0,30.77777777777778,277,2026-07-01,9,-0.010638297872340389,9,1,0.1111111111111111,2.0,0.0,4.5
738,Media,Enterprise,United States,Organic,27.94,Pro,225.14,92,1,3.3333333333333335,10,2025-01-01,3,,3,0,0.0,2.0,0.0,2.0
739,Retail,Mid-Market,United States,Referral,159.24,Basic,49.47,-31,0,8.8,44,2026-12-01,5,-0.10714285714285714,5,1,0.2,0.0,0.0,
740,Logistics,Small,India,Partner,211.59,Pro,233.49,211,0,14.333333333333334,86,2026-07-01,6,-0.24489795918367338,6,0,0.0,1.0,0.0,3.0
741,Edtech,Small,United States,Referral,158.47,Pro,241.28,122,0,14.0,42,2026-07-01,3,,3,0,0.0,0.0,0.0,
742,Real Estate,Small,United States,Referral,152.63,Enterprise,830.89,211,0,45.833333333333336,275,2026-07-01,6,0.037037037037036986,6,0,0.0,1.0,0.0,5.0
743,Edtech,Small,India,Paid Search,413.12,Basic,62.39,31,1,1.0,1,2025-03-01,1,,1,0,0.0,1.0,0.0,5.0
744,Fintech,Small,Australia,Organic,45.77,Pro,214.33,92,1,3.0,9,2025-12-01,3,,3,0,0.0,3.0,0.0,2.6666666666666665
745,Logistics,Small,United States,Referral,86.02,Pro,208.63,455,1,13.8,207,2026-02-01,15,-0.574468085106383,15,1,0.06666666666666667,4.0,0.0,3.75
746,Legal,Small,Germany,Outbound Sales,977.48,Basic,42.55,92,1,0.6666666666666666,2,2024-12-01,3,,3,2,0.6666666666666666,0.0,0.0,
747,Manufacturing,Small,Germany,Outbound Sales,766.37,Pro,203.66,59,1,4.5,9,2025-03-01,2,,2,2,1.0,0.0,0.0,
748,Hospitality,Mid-Market,United States,Organic,48.67,Pro,180.78,426,0,10.615384615384615,138,2026-07-01,13,-0.12499999999999989,13,2,0.15384615384615385,1.0,0.0,4.0
749,Fintech,Small,Germany,Paid Search,460.89,Basic,49.16,182,1,2.0,12,2025-03-01,6,-0.6666666666666666,6,0,0.0,2.0,0.0,2.0
750,Fintech,Mid-Market,India,Organic,43.7,Basic,53.47,91,1,3.6666666666666665,11,2026-06-01,3,,3,0,0.0,1.0,0.0,1.0
751,Real Estate,Small,Australia,Paid Search,379.1,Basic,63.1,457,1,8.133333333333333,122,2026-05-01,15,-0.5714285714285714,15,0,0.0,6.0,0.0,2.6666666666666665
752,Media,Small,Germany,Organic,50.87,Basic,47.89,303,0,7.111111111111111,64,2026-07-01,9,0.5,9,0,0.0,4.0,0.0,3.75
753,Edtech,Enterprise,Australia,Organic,25.18,Pro,258.56,303,0,8.11111111111111,73,2026-07-01,9,0.5789473684210527,9,1,0.1111111111111111,1.0,0.0,4.0
754,Hospitality,Small,United States,Partner,254.25,Basic,44.1,396,1,6.6923076923076925,87,2025-12-01,13,-0.5,13,1,0.07692307692307693,3.0,0.0,3.3333333333333335
755,Real Estate,Small,India,Paid Search,525.73,Basic,47.57,273,1,5.444444444444445,49,2026-02-01,9,-0.3333333333333333,9,3,0.3333333333333333,2.0,0.0,3.5
756,Legal,Small,Germany,Partner,122.23,Basic,55.17,335,1,4.909090909090909,54,2026-05-01,11,-0.5,11,0,0.0,2.0,0.0,3.0
757,Logistics,Small,United States,Paid Search,641.04,Basic,48.77,90,1,5.0,15,2025-03-01,3,,3,0,0.0,1.0,0.0,3.0
758,Edtech,Small,United States,Referral,94.05,Basic,61.95,151,1,2.2,11,2025-03-01,5,-0.1818181818181818,5,0,0.0,3.0,1.0,2.0
759,Hospitality,Small,United States,Partner,276.56,Basic,45.28,395,0,4.5,54,2026-07-01,12,-0.06666666666666661,12,0,0.0,2.0,0.0,5.0
760,Real Estate,Mid-Market,United States,Referral,138.3,Basic,60.36,214,1,3.857142857142857,27,2025-11-01,7,-0.631578947368421,7,0,0.0,3.0,1.0,2.0
761,Media,Small,Germany,Paid Search,504.2,Basic,56.51,395,0,3.9166666666666665,47,2026-07-01,12,-0.25,12,0,0.0,1.0,0.0,3.0
762,Fintech,Enterprise,United States,Organic,41.3,Enterprise,873.69,273,1,19.555555555555557,176,2026-04-01,9,-0.5072463768115941,9,0,0.0,0.0,0.0,
763,Hospitality,Mid-Market,Canada,Outbound Sales,1036.18,Pro,187.55,396,1,6.153846153846154,80,2026-01-01,13,-0.4642857142857143,13,0,0.0,5.0,0.0,4.0
764,Logistics,Mid-Market,United States,Paid Search,575.49,Pro,254.57,273,0,16.125,129,2026-07-01,8,-0.2222222222222222,8,0,0.0,1.0,0.0,4.0
765,Real Estate,Small,India,Paid Search,578.77,Basic,59.95,245,1,0.625,5,2025-12-01,8,3.0,8,0,0.0,5.0,1.0,3.5
766,Legal,Mid-Market,United Kingdom,Partner,315.73,Pro,195.2,211,0,7.5,45,2026-07-01,6,-0.5,6,0,0.0,3.0,0.0,4.0
767,Legal,Small,United States,Partner,349.76,Pro,196.2,334,0,22.8,228,2026-07-01,10,0.09090909090909091,10,1,0.1,2.0,0.0,4.0
768,Logistics,Enterprise,United States,Organic,40.95,Pro,209.38,182,1,6.333333333333333,38,2026-05-01,6,-0.5384615384615384,6,1,0.16666666666666666,1.0,0.0,3.0
769,Fintech,Mid-Market,Germany,Paid Search,551.43,Basic,48.2,304,1,6.0,60,2026-05-01,10,-0.7058823529411764,10,0,0.0,1.0,0.0,2.0
770,Real Estate,Small,India,Paid Search,639.95,Pro,172.17,395,0,22.333333333333332,268,2026-07-01,12,-0.05714285714285709,12,1,0.08333333333333333,1.0,0.0,4.0
771,Media,Mid-Market,United States,Referral,138.56,Basic,58.38,92,1,1.6666666666666667,5,2025-12-01,3,,3,1,0.3333333333333333,1.0,0.0,4.0
772,Edtech,Mid-Market,United States,Organic,33.55,Basic,52.29,89,1,0.0,0,2025-04-01,3,,3,0,0.0,1.0,0.0,1.0
773,Manufacturing,Enterprise,United States,Referral,111.41,Basic,60.9,303,0,7.666666666666667,69,2026-07-01,9,-0.1153846153846153,9,0,0.0,0.0,0.0,
774,Media,Small,India,Organic,23.56,Enterprise,1159.87,517,0,15.9375,255,2026-07-01,16,-0.19999999999999998,16,0,0.0,4.0,1.0,4.333333333333333
775,Media,Small,United States,Referral,163.3,Basic,58.71,396,1,5.3076923076923075,69,2026-03-01,13,-0.6,13,1,0.07692307692307693,4.0,1.0,5.0
776,Manufacturing,Small,United Kingdom,Outbound Sales,403.56,Basic,42.58,306,1,1.9,19,2025-12-01,10,-0.6666666666666667,10,0,0.0,2.0,0.0,3.5
777,Media,Small,India,Referral,96.81,Basic,54.91,273,0,2.5,20,2026-07-01,8,-0.5,8,0,0.0,2.0,1.0,3.0
778,Manufacturing,Small,United States,Outbound Sales,900.11,Enterprise,801.38,426,0,32.23076923076923,419,2026-07-01,13,-0.010204081632652916,13,2,0.15384615384615385,4.0,1.0,4.333333333333333
779,Retail,Enterprise,United Kingdom,Organic,73.77,Basic,43.56,183,1,4.5,27,2026-11-01,6,-0.2,6,0,0.0,2.0,0.0,1.0
780,Healthcare,Enterprise,United Kingdom,Referral,127.34,Basic,56.12,273,1,5.444444444444445,49,2026-06-01,9,-0.3888888888888889,9,2,0.2222222222222222,3.0,0.0,3.6666666666666665
781,Fintech,Mid-Market,United States,Organic,58.16,Pro,232.42,548,0,20.647058823529413,351,2026-07-01,17,0.23076923076923078,17,0,0.0,6.0,1.0,4.6
782,Retail,Small,United States,Referral,85.87,Basic,56.33,426,0,5.3076923076923075,69,2026-07-01,13,0.5384615384615387,13,1,0.07692307692307693,2.0,1.0,4.0
783,Real Estate,Small,India,Paid Search,364.48,Pro,196.29,212,1,9.428571428571429,66,2026-02-01,7,-0.638888888888889,7,0,0.0,1.0,0.0,5.0
784,Real Estate,Small,Germany,Organic,53.59,Enterprise,1144.36,364,0,34.36363636363637,378,2026-07-01,11,0.13684210526315785,11,0,0.0,1.0,0.0,5.0
785,Hospitality,Mid-Market,United States,Organic,50.31,Basic,57.28,153,1,2.8,14,2026-01-01,5,-0.09090909090909083,5,1,0.2,0.0,0.0,
786,Healthcare,Small,India,Paid Search,416.2,Basic,62.5,183,0,3.6,18,2026-07-01,5,0.0,5,0,0.0,0.0,0.0,
787,Logistics,Small,United States,Referral,78.33,Enterprise,1140.77,456,0,21.0,294,2026-07-01,14,0.031250000000000056,14,1,0.07142857142857142,0.0,0.0,
788,Fintech,Enterprise,United States,Organic,42.56,Pro,171.25,548,0,2.0588235294117645,35,2026-07-01,17,0.16666666666666674,17,0,0.0,2.0,0.0,4.5
789,Healthcare,Small,India,Partner,257.85,Pro,173.16,487,0,11.333333333333334,170,2026-07-01,15,0.3461538461538462,15,0,0.0,1.0,0.0,5.0
790,Edtech,Small,United Kingdom,Referral,150.44,Pro,254.64,153,1,7.4,37,2025-08-01,5,-0.4333333333333333,5,0,0.0,3.0,0.0,2.6666666666666665
791,Healthcare,Mid-Market,India,Organic,71.65,Basic,42.5,396,1,2.3846153846153846,31,2026-08-01,13,-0.45454545454545453,13,1,0.07692307692307693,2.0,1.0,2.0
792,Edtech,Mid-Market,Australia,Paid Search,529.07,Basic,45.33,-30,0,3.909090909090909,43,2027-05-01,11,-0.16666666666666663,11,0,0.0,2.0,0.0,3.5
793,Hospitality,Mid-Market,United States,Organic,44.26,Pro,222.38,184,1,11.666666666666666,70,2025-12-01,6,-0.6,6,0,0.0,3.0,1.0,2.0
794,Healthcare,Enterprise,United States,Organic,28.27,Pro,198.06,303,0,10.777777777777779,97,2026-07-01,9,-0.06666666666666661,9,1,0.1111111111111111,2.0,0.0,3.0
795,Real Estate,Small,India,Referral,94.4,Basic,48.3,273,1,1.4444444444444444,13,2025-09-01,9,-0.5,9,0,0.0,5.0,0.0,3.4
796,Legal,Small,India,Paid Search,459.59,Basic,44.3,607,0,1.2105263157894737,23,2026-07-01,19,-1.0,19,0,0.0,9.0,1.0,3.625
797,Fintech,Small,Germany,Organic,74.64,Pro,192.09,184,1,2.8333333333333335,17,2026-01-01,6,-0.45454545454545453,6,0,0.0,1.0,0.0,3.0
798,Media,Mid-Market,India,Partner,298.54,Pro,255.75,-31,0,11.823529411764707,201,2027-08-01,17,-0.3076923076923077,17,1,0.058823529411764705,2.0,0.0,5.0
799,Hospitality,Small,United Kingdom,Paid Search,391.59,Pro,194.47,426,0,18.23076923076923,237,2026-07-01,13,0.23076923076923078,13,1,0.07692307692307693,2.0,0.0,4.5
800,Edtech,Enterprise,India,Paid Search,693.45,Basic,47.5,273,1,5.333333333333333,48,2026-05-01,9,-0.47368421052631576,9,1,0.1111111111111111,1.0,0.0,5.0
801,Fintech,Small,United States,Organic,59.58,Basic,43.57,31,1,5.0,5,2025-01-01,1,,1,0,0.0,0.0,0.0,
802,Legal,Small,United States,Partner,375.78,Basic,62.78,184,1,3.8333333333333335,23,2026-01-01,6,-0.6470588235294118,6,0,0.0,2.0,0.0,1.0
803,Healthcare,Enterprise,Australia,Organic,52.73,Basic,52.45,123,1,3.0,12,2025-08-01,4,0.12500000000000006,4,0,0.0,0.0,0.0,
804,Media,Small,United States,Paid Search,339.88,Pro,229.03,517,0,11.8125,189,2026-07-01,16,0.1612903225806451,16,0,0.0,5.0,0.0,3.4
805,Retail,Small,United Kingdom,Outbound Sales,435.38,Pro,257.33,607,0,2.473684210526316,47,2026-07-01,19,-0.5,19,0,0.0,5.0,2.0,3.3333333333333335
806,Manufacturing,Small,Australia,Paid Search,372.83,Basic,57.13,334,1,0.9090909090909091,10,2025-11-01,11,1.0,11,1,0.09090909090909091,4.0,0.0,3.75
807,Retail,Enterprise,India,Referral,125.18,Basic,53.17,395,0,3.9166666666666665,47,2026-07-01,12,-0.33333333333333337,12,0,0.0,1.0,0.0,4.0
808,Healthcare,Mid-Market,India,Referral,135.33,Pro,232.7,607,0,6.894736842105263,131,2026-07-01,19,-0.28,19,1,0.05263157894736842,2.0,0.0,4.0
809,Edtech,Mid-Market,United States,Organic,36.03,Pro,251.18,517,0,12.875,206,2026-07-01,16,-0.36585365853658536,16,1,0.0625,2.0,0.0,4.0
810,Hospitality,Mid-Market,United States,Referral,109.24,Enterprise,1151.86,-30,0,23.61111111111111,425,2026-12-01,18,0.20967741935483863,18,0,0.0,1.0,0.0,3.0
811,Fintech,Small,India,Paid Search,470.8,Pro,181.12,273,0,6.5,52,2026-07-01,8,-0.15,8,0,0.0,2.0,1.0,4.0
812,Manufacturing,Small,Australia,Paid Search,606.46,Pro,194.72,122,1,0.5,2,2025-09-01,4,0.0,4,0,0.0,0.0,0.0,
813,Fintech,Enterprise,United States,Paid Search,364.91,Pro,245.46,396,1,3.1538461538461537,41,2026-01-01,13,0.19999999999999996,13,0,0.0,1.0,0.0,5.0
814,Real Estate,Small,India,Partner,312.94,Pro,198.88,364,0,7.0,77,2026-07-01,11,-0.12000000000000009,11,0,0.0,3.0,1.0,5.0
815,Fintech,Enterprise,India,Partner,247.0,Basic,59.86,365,1,6.416666666666667,77,2026-04-01,12,-0.29411764705882354,12,1,0.08333333333333333,1.0,0.0,5.0
816,Real Estate,Small,Australia,Outbound Sales,1102.2,Pro,207.72,181,1,1.6666666666666667,10,2025-06-01,6,3.0,6,0,0.0,5.0,0.0,3.8
817,Logistics,Enterprise,United States,Paid Search,746.27,Basic,49.93,91,1,3.6666666666666665,11,2025-11-01,3,,3,0,0.0,2.0,0.0,1.5
818,Retail,Enterprise,India,Partner,339.88,Enterprise,1115.54,395,0,26.833333333333332,322,2026-07-01,12,0.1866666666666667,12,0,0.0,1.0,0.0,4.0
819,Retail,Small,Canada,Organic,42.63,Basic,42.96,214,1,1.7142857142857142,12,2025-09-01,7,-0.6666666666666667,7,0,0.0,2.0,1.0,5.0
820,Logistics,Small,India,Paid Search,544.98,Basic,44.95,92,1,3.6666666666666665,11,2025-07-01,3,,3,1,0.3333333333333333,0.0,0.0,
821,Legal,Small,Australia,Paid Search,416.99,Basic,50.41,426,0,6.230769230769231,81,2026-07-01,13,0.5333333333333334,13,0,0.0,4.0,0.0,4.25
822,Logistics,Small,Germany,Referral,76.52,Pro,180.2,273,1,10.88888888888889,98,2026-07-01,9,-0.3142857142857142,9,2,0.2222222222222222,2.0,0.0,3.0
823,Edtech,Mid-Market,India,Partner,393.09,Pro,234.19,334,0,20.8,208,2026-07-01,10,-0.18840579710144922,10,0,0.0,2.0,1.0,4.0
824,Manufacturing,Mid-Market,Canada,Paid Search,514.54,Pro,253.42,-31,0,16.733333333333334,251,2028-04-01,15,0.0,15,1,0.06666666666666667,4.0,0.0,4.0
825,Manufacturing,Small,India,Referral,162.01,Basic,47.7,89,1,3.3333333333333335,10,2025-04-01,3,,3,0,0.0,0.0,0.0,
826,Healthcare,Small,United Kingdom,Organic,56.93,Pro,226.53,576,0,2.7222222222222223,49,2026-07-01,18,0.8571428571428569,18,0,0.0,1.0,0.0,5.0
827,Media,Small,United States,Organic,43.27,Pro,206.6,607,0,13.894736842105264,264,2026-07-01,19,0.12820512820512817,19,1,0.05263157894736842,3.0,0.0,3.6666666666666665
828,Real Estate,Mid-Market,India,Paid Search,434.72,Enterprise,920.86,456,0,33.357142857142854,467,2026-07-01,14,0.063157894736842,14,0,0.0,4.0,0.0,4.0
830,Real Estate,Small,India,Outbound Sales,734.72,Basic,57.79,121,1,0.75,3,2026-03-01,4,-0.6666666666666667,4,2,0.5,1.0,0.0,5.0
831,Manufacturing,Small,United States,Organic,76.3,Basic,47.74,638,0,3.95,79,2026-07-01,20,0.8333333333333333,20,1,0.05,3.0,2.0,4.0
832,Healthcare,Small,Germany,Organic,57.45,Pro,244.28,211,0,11.666666666666666,70,2026-07-01,6,0.2580645161290322,6,0,0.0,2.0,0.0,4.0
833,Healthcare,Small,United States,Organic,29.53,Enterprise,1123.9,576,0,10.61111111111111,191,2026-07-01,18,0.1785714285714285,18,2,0.1111111111111111,4.0,1.0,4.0
834,Hospitality,Small,United Kingdom,Outbound Sales,926.91,Enterprise,1100.26,122,0,48.0,144,2026-07-01,3,,3,0,0.0,2.0,0.0,4.0
835,Legal,Small,India,Organic,36.08,Basic,59.9,30,1,2.0,2,2025-04-01,1,,1,0,0.0,0.0,0.0,
836,Manufacturing,Small,United States,Paid Search,649.14,Basic,59.15,92,1,5.0,15,2025-07-01,3,,3,0,0.0,1.0,1.0,
837,Healthcare,Small,Canada,Referral,92.52,Basic,63.51,638,0,4.5,90,2026-07-01,20,-0.5882352941176471,20,1,0.05,4.0,2.0,4.5
838,Logistics,Mid-Market,United States,Organic,64.18,Enterprise,1102.52,28,1,7.0,7,2025-02-01,1,,1,0,0.0,0.0,0.0,
839,Real Estate,Mid-Market,India,Paid Search,349.03,Pro,257.53,395,0,10.166666666666666,122,2026-07-01,12,0.06896551724137943,12,0,0.0,0.0,0.0,
840,Fintech,Mid-Market,United States,Partner,201.59,Basic,56.4,122,0,5.666666666666667,17,2026-07-01,3,,3,0,0.0,1.0,1.0,
841,Manufacturing,Mid-Market,United States,Paid Search,382.79,Basic,46.55,546,1,5.333333333333333,96,2026-07-01,18,-0.6956521739130436,18,2,0.1111111111111111,6.0,0.0,3.8333333333333335
842,Retail,Mid-Market,India,Partner,380.84,Pro,209.44,487,0,1.7333333333333334,26,2026-07-01,15,-0.12499999999999989,15,0,0.0,3.0,1.0,4.5
843,Hospitality,Small,United States,Referral,112.49,Pro,219.16,62,1,3.5,7,2026-01-01,2,,2,0,0.0,0.0,0.0,
844,Logistics,Small,India,Outbound Sales,659.26,Basic,58.59,122,1,3.25,13,2025-07-01,4,-0.46153846153846145,4,0,0.0,0.0,0.0,
