invoice_id,subscription_id,invoice_date,amount,payment_status,payment_method,retry_count
601,64,2025-03-01,238.43,paid,card,0
602,64,2025-04-01,238.43,paid,card,0
603,64,2025-05-01,238.43,paid,card,0
604,64,2025-06-01,238.43,paid,card,0
605,64,2025-07-01,238.43,paid,card,0
606,64,2025-08-01,238.43,paid,card,0
607,65,2025-08-01,193.56,paid,card,0
608,65,2025-09-01,193.56,paid,card,0
609,65,2025-10-01,193.56,paid,card,0
610,65,2025-11-01,193.56,paid,upi,0
611,65,2025-12-01,193.56,paid,card,0
612,66,2025-05-01,42.31,paid,bank_transfer,0
613,66,2025-06-01,42.31,paid,card,0
614,66,2025-07-01,42.31,paid,card,0
615,66,2025-08-01,42.31,paid,card,0
616,66,2025-09-01,42.31,paid,card,0
617,67,2024-10-01,911.67,paid,card,0
618,67,2024-11-01,911.67,paid,bank_transfer,0
619,67,2024-12-01,911.67,paid,bank_transfer,0
620,67,2025-01-01,911.67,failed,upi,1
621,68,2025-06-01,50.0,paid,upi,0
622,68,2025-07-01,50.0,paid,bank_transfer,0
623,68,2025-08-01,50.0,paid,card,0
624,68,2025-09-01,50.0,paid,bank_transfer,0
625,68,2025-10-01,50.0,paid,card,0
626,68,2025-11-01,50.0,paid,card,0
627,68,2025-12-01,50.0,paid,card,0
628,68,2026-01-01,50.0,paid,card,0
629,68,2026-02-01,50.0,paid,card,0
630,68,2026-03-01,50.0,paid,upi,0
631,68,2026-04-01,50.0,paid,bank_transfer,0
632,68,2026-05-01,50.0,paid,card,0
633,68,2026-06-01,50.0,paid,card,0
634,68,2026-07-01,50.0,paid,card,0
635,69,2025-04-01,50.67,paid,card,0
636,69,2025-05-01,50.67,paid,card,0
637,69,2025-06-01,50.67,paid,card,0
638,69,2025-07-01,50.67,paid,upi,0
639,69,2025-08-01,50.67,paid,card,0
640,69,2025-09-01,50.67,paid,card,0
641,71,2026-02-01,63.52,paid,card,0
642,71,2026-03-01,63.52,paid,card,0
643,71,2026-04-01,63.52,paid,upi,0
644,73,2025-11-01,230.67,paid,bank_transfer,0
645,74,2025-04-01,50.52,paid,bank_transfer,0
646,74,2025-05-01,50.52,paid,card,0
647,74,2025-06-01,50.52,paid,card,0
648,74,2025-07-01,50.52,paid,card,0
649,74,2025-08-01,50.52,failed,bank_transfer,1
650,74,2025-09-01,50.52,failed,bank_transfer,3
651,75,2026-02-01,962.05,paid,card,0
652,75,2026-03-01,962.05,paid,card,0
653,75,2026-04-01,962.05,paid,card,0
654,75,2026-05-01,962.05,paid,bank_transfer,0
655,75,2026-06-01,962.05,paid,card,0
656,75,2026-07-01,962.05,paid,card,0
657,76,2025-11-01,48.48,paid,card,0
658,76,2025-12-01,48.48,paid,card,0
659,76,2026-01-01,48.48,paid,card,0
660,76,2026-02-01,48.48,paid,card,0
661,76,2026-03-01,48.48,paid,card,0
662,76,2026-04-01,48.48,paid,card,0
663,76,2026-05-01,48.48,paid,upi,0
664,76,2026-06-01,48.48,paid,bank_transfer,0
665,76,2026-07-01,48.48,paid,card,0
666,78,2025-06-01,47.49,paid,card,0
667,79,2025-03-01,254.0,paid,upi,0
668,79,2025-04-01,254.0,paid,card,0
669,79,2025-05-01,254.0,paid,card,0
670,79,2025-06-01,254.0,paid,upi,0
671,79,2025-07-01,254.0,paid,bank_transfer,0
672,79,2025-08-01,254.0,paid,card,0
673,80,2026-05-01,248.33,paid,bank_transfer,0
674,80,2026-06-01,248.33,paid,card,0
675,80,2026-07-01,248.33,paid,card,0
676,81,2025-12-01,183.72,paid,card,0
677,81,2026-01-01,183.72,paid,card,0
678,81,2026-02-01,183.72,paid,card,0
679,81,2026-03-01,183.72,paid,card,0
680,81,2026-04-01,183.72,paid,card,0
681,81,2026-05-01,183.72,paid,bank_transfer,0
682,81,2026-06-01,183.72,paid,bank_transfer,0
683,81,2026-07-01,183.72,paid,card,0
684,82,2024-12-01,254.14,paid,card,0
685,82,2025-01-01,254.14,paid,card,0
686,82,2025-02-01,254.14,paid,card,0
687,82,2025-03-01,254.14,paid,card,0
688,82,2025-04-01,254.14,paid,card,0
689,82,2025-05-01,254.14,paid,card,0
690,82,2025-06-01,254.14,paid,card,0
691,82,2025-07-01,254.14,paid,card,0
692,82,2025-08-01,254.14,paid,card,0
693,82,2025-09-01,254.14,paid,card,0
694,82,2025-10-01,254.14,paid,card,0
695,82,2025-11-01,254.14,paid,card,0
696,82,2025-12-01,254.14,paid,card,0
697,82,2026-01-01,254.14,paid,card,0
698,82,2026-02-01,254.14,paid,card,0
699,82,2026-03-01,254.14,paid,bank_transfer,0
700,82,2026-04-01,254.14,paid,card,0
701,82,2026-05-01,254.14,paid,card,0
702,82,2026-06-01,254.14,paid,card,0
703,82,2026-07-01,254.14,paid,card,0
704,83,2025-04-01,233.77,paid,card,0
705,83,2025-05-01,233.77,paid,card,0
706,83,2025-06-01,233.77,paid,card,0
707,83,2025-07-01,233.77,paid,card,0
708,83,2025-08-01,233.77,paid,card,0
709,83,2025-09-01,233.77,paid,card,0
710,83,2025-10-01,233.77,paid,card,0
711,83,2025-11-01,233.77,failed,card,2
712,83,2025-12-01,233.77,failed,bank_transfer,0
713,83,2026-01-01,233.77,paid,card,0
714,83,2026-02-01,233.77,paid,card,0
715,83,2026-03-01,233.77,paid,card,0
716,83,2026-04-01,233.77,paid,card,0
717,83,2026-05-01,233.77,paid,card,0
718,83,2026-06-01,233.77,paid,card,0
719,83,2026-07-01,233.77,paid,card,0
720,84,2025-03-01,46.63,paid,card,0
721,84,2025-04-01,46.63,paid,card,0
722,84,2025-05-01,46.63,paid,card,0
723,84,2025-06-01,46.63,paid,bank_transfer,0
724,84,2025-07-01,46.63,paid,card,0
725,84,2025-08-01,46.63,paid,card,0
726,84,2025-09-01,46.63,paid,card,0
727,84,2025-10-01,46.63,paid,card,0
728,84,2025-11-01,46.63,paid,card,0
729,84,2025-12-01,46.63,paid,bank_transfer,0
730,84,2026-01-01,46.63,failed,bank_transfer,0
731,84,2026-02-01,46.63,paid,card,0
732,84,2026-03-01,46.63,paid,card,0
733,84,2026-04-01,46.63,paid,upi,0
734,84,2026-05-01,46.63,paid,card,0
735,84,2026-06-01,46.63,paid,card,0
736,84,2026-07-01,46.63,paid,card,0
737,85,2025-03-01,239.71,paid,card,0
738,85,2025-04-01,239.71,paid,card,0
739,85,2025-05-01,239.71,paid,bank_transfer,0
740,85,2025-06-01,239.71,paid,card,0
741,85,2025-07-01,239.71,paid,card,0
742,85,2025-08-01,239.71,paid,card,0
743,85,2025-09-01,239.71,paid,upi,0
744,85,2025-10-01,239.71,paid,bank_transfer,0
745,85,2025-11-01,239.71,paid,bank_transfer,0
746,85,2025-12-01,239.71,paid,card,0
747,85,2026-01-01,239.71,paid,card,0
748,85,2026-02-01,239.71,paid,upi,0
749,85,2026-03-01,239.71,paid,card,0
750,85,2026-04-01,239.71,paid,card,0
751,85,2026-05-01,239.71,paid,card,0
752,85,2026-06-01,239.71,paid,upi,0
753,85,2026-07-01,239.71,paid,card,0
754,86,2025-10-01,215.28,paid,card,0
755,87,2025-05-01,52.86,paid,card,0
756,87,2025-06-01,52.86,paid,card,0
757,88,2025-01-01,179.4,paid,card,0
758,88,2025-02-01,179.4,paid,upi,0
759,88,2025-03-01,179.4,failed,card,4
760,88,2025-04-01,179.4,paid,card,0
761,88,2025-05-01,179.4,failed,card,2
762,88,2025-06-01,179.4,paid,card,0
763,88,2025-07-01,179.4,paid,bank_transfer,0
764,88,2025-08-01,179.4,paid,card,0
765,88,2025-09-01,179.4,paid,card,0
766,88,2025-10-01,179.4,paid,bank_transfer,0
767,88,2025-11-01,179.4,paid,card,0
768,88,2025-12-01,179.4,paid,card,0
769,88,2026-01-01,179.4,paid,bank_transfer,0
770,88,2026-02-01,179.4,paid,card,0
771,88,2026-03-01,179.4,paid,card,0
772,88,2026-04-01,179.4,paid,card,0
773,88,2026-05-01,179.4,paid,card,0
774,88,2026-06-01,179.4,paid,card,0
775,88,2026-07-01,179.4,paid,card,0
776,89,2025-09-01,50.94,paid,card,0
777,89,2025-10-01,50.94,paid,card,0
778,89,2025-11-01,50.94,paid,card,0
779,89,2025-12-01,50.94,paid,card,0
780,89,2026-01-01,50.94,paid,upi,0
781,89,2026-02-01,50.94,paid,card,0
782,89,2026-03-01,50.94,failed,card,1
783,89,2026-04-01,50.94,paid,card,0
784,89,2026-05-01,50.94,paid,card,0
785,89,2026-06-01,50.94,paid,card,0
786,89,2026-07-01,50.94,paid,card,0
787,90,2025-04-01,63.58,paid,card,0
788,90,2025-05-01,63.58,paid,card,0
789,90,2025-06-01,63.58,paid,bank_transfer,0
790,90,2025-07-01,63.58,paid,card,0
791,90,2025-08-01,63.58,paid,upi,0
792,90,2025-09-01,63.58,paid,card,0
793,90,2025-10-01,63.58,paid,card,0
794,90,2025-11-01,63.58,paid,bank_transfer,0
795,90,2025-12-01,63.58,paid,card,0
796,90,2026-01-01,63.58,paid,card,0
797,90,2026-02-01,63.58,paid,upi,0
798,90,2026-03-01,63.58,paid,bank_transfer,0
799,90,2026-04-01,63.58,paid,card,0
800,91,2025-10-01,177.11,paid,card,0
801,91,2025-11-01,177.11,paid,card,0
802,91,2025-12-01,177.11,paid,card,0
803,91,2026-01-01,177.11,paid,upi,0
804,91,2026-02-01,177.11,paid,card,0
805,91,2026-03-01,177.11,paid,card,0
806,91,2026-04-01,177.11,paid,bank_transfer,0
807,91,2026-05-01,177.11,failed,card,1
808,91,2026-06-01,177.11,failed,bank_transfer,1
809,92,2025-01-01,62.34,paid,card,0
810,92,2025-02-01,62.34,paid,bank_transfer,0
811,92,2025-03-01,62.34,paid,card,0
812,92,2025-04-01,62.34,paid,card,0
813,92,2025-05-01,62.34,paid,card,0
814,92,2025-06-01,62.34,paid,card,0
815,92,2025-07-01,62.34,paid,card,0
816,92,2025-08-01,62.34,paid,upi,0
817,92,2025-09-01,62.34,failed,card,3
818,92,2025-10-01,62.34,paid,card,0
819,92,2025-11-01,62.34,paid,card,0
820,92,2025-12-01,62.34,paid,card,0
821,92,2026-01-01,62.34,paid,card,0
822,92,2026-02-01,62.34,paid,card,0
823,92,2026-03-01,62.34,paid,bank_transfer,0
824,92,2026-04-01,62.34,paid,bank_transfer,0
825,92,2026-05-01,62.34,paid,upi,0
826,92,2026-06-01,62.34,paid,card,0
827,92,2026-07-01,62.34,paid,card,0
828,94,2026-05-01,235.66,paid,card,0
829,94,2026-06-01,235.66,paid,upi,0
830,94,2026-07-01,235.66,paid,bank_transfer,0
831,94,2026-08-01,235.66,paid,upi,0
832,94,2026-09-01,235.66,paid,card,0
833,94,2026-10-01,235.66,paid,upi,0
834,94,2026-11-01,235.66,paid,card,0
835,94,2026-12-01,235.66,paid,card,0
836,95,2026-03-01,47.61,paid,upi,0
837,95,2026-04-01,47.61,paid,card,0
838,95,2026-05-01,47.61,paid,card,0
839,95,2026-06-01,47.61,paid,bank_transfer,0
840,95,2026-07-01,47.61,paid,bank_transfer,0
841,96,2024-10-01,929.95,paid,card,0
842,96,2024-11-01,929.95,paid,card,0
843,96,2024-12-01,929.95,paid,card,0
844,96,2025-01-01,929.95,paid,card,0
845,96,2025-02-01,929.95,paid,card,0
846,96,2025-03-01,929.95,paid,card,0
847,96,2025-04-01,929.95,paid,card,0
848,96,2025-05-01,929.95,paid,card,0
849,96,2025-06-01,929.95,paid,card,0
850,96,2025-07-01,929.95,paid,bank_transfer,0
851,96,2025-08-01,929.95,paid,card,0
852,96,2025-09-01,929.95,paid,bank_transfer,0
853,96,2025-10-01,929.95,paid,upi,0
854,96,2025-11-01,929.95,paid,bank_transfer,0
855,97,2025-06-01,257.04,paid,card,0
856,97,2025-07-01,257.04,paid,card,0
857,97,2025-08-01,257.04,paid,card,0
858,97,2025-09-01,257.04,paid,card,0
859,97,2025-10-01,257.04,paid,bank_transfer,0
860,97,2025-11-01,257.04,paid,card,0
861,97,2025-12-01,257.04,paid,card,0
862,97,2026-01-01,257.04,paid,card,0
863,97,2026-02-01,257.04,paid,card,0
864,97,2026-03-01,257.04,paid,card,0
865,97,2026-04-01,257.04,paid,card,0
866,97,2026-05-01,257.04,paid,bank_transfer,0
867,97,2026-06-01,257.04,paid,card,0
868,97,2026-07-01,257.04,paid,card,0
869,98,2025-07-01,61.53,paid,card,0
870,98,2025-08-01,61.53,paid,upi,0
871,98,2025-09-01,61.53,paid,card,0
872,98,2025-10-01,61.53,paid,card,0
873,98,2025-11-01,61.53,paid,card,0
874,98,2025-12-01,61.53,paid,card,0
875,98,2026-01-01,61.53,paid,card,0
876,98,2026-02-01,61.53,paid,card,0
877,98,2026-03-01,61.53,failed,card,0
878,98,2026-04-01,61.53,failed,card,1
879,99,2025-07-01,46.17,paid,upi,0
880,99,2025-08-01,46.17,paid,card,0
881,99,2025-09-01,46.17,paid,card,0
882,99,2025-10-01,46.17,paid,card,0
883,99,2025-11-01,46.17,paid,upi,0
884,99,2025-12-01,46.17,paid,bank_transfer,0
885,99,2026-01-01,46.17,paid,card,0
886,99,2026-02-01,46.17,paid,card,0
887,99,2026-03-01,46.17,paid,card,0
888,99,2026-04-01,46.17,failed,card,0
889,99,2026-05-01,46.17,paid,bank_transfer,0
890,99,2026-06-01,46.17,failed,card,2
891,99,2026-07-01,46.17,paid,bank_transfer,0
892,100,2025-03-01,230.05,paid,card,0
893,100,2025-04-01,230.05,paid,card,0
894,100,2025-05-01,230.05,paid,card,0
895,100,2025-06-01,230.05,paid,card,0
896,100,2025-07-01,230.05,paid,upi,0
897,100,2025-08-01,230.05,paid,card,0
898,100,2025-09-01,230.05,paid,upi,0
899,100,2025-10-01,230.05,paid,card,0
900,100,2025-11-01,230.05,paid,card,0
901,100,2025-12-01,230.05,paid,bank_transfer,0
902,100,2026-01-01,230.05,failed,card,1
903,100,2026-02-01,230.05,paid,card,0
904,100,2026-03-01,230.05,paid,upi,0
905,100,2026-04-01,230.05,paid,bank_transfer,0
906,100,2026-05-01,230.05,paid,card,0
907,100,2026-06-01,230.05,paid,card,0
908,100,2026-07-01,230.05,paid,card,0
909,101,2025-07-01,50.85,failed,bank_transfer,0
910,101,2025-08-01,50.85,paid,upi,0
911,101,2025-09-01,50.85,paid,card,0
912,101,2025-10-01,50.85,paid,card,0
913,101,2025-11-01,50.85,paid,upi,0
914,101,2025-12-01,50.85,paid,card,0
915,101,2026-01-01,50.85,paid,card,0
916,101,2026-02-01,50.85,paid,card,0
917,101,2026-03-01,50.85,paid,card,0
918,101,2026-04-01,50.85,paid,card,0
919,101,2026-05-01,50.85,paid,bank_transfer,0
920,101,2026-06-01,50.85,paid,card,0
921,101,2026-07-01,50.85,paid,card,0
922,102,2025-08-01,214.4,paid,card,0
923,102,2025-09-01,214.4,paid,card,0
924,102,2025-10-01,214.4,paid,upi,0
925,102,2025-11-01,214.4,paid,card,0
926,103,2026-02-01,50.87,paid,card,0
927,103,2026-03-01,50.87,paid,bank_transfer,0
928,103,2026-04-01,50.87,paid,bank_transfer,0
929,103,2026-05-01,50.87,paid,card,0
930,103,2026-06-01,50.87,paid,bank_transfer,0
931,103,2026-07-01,50.87,paid,card,0
932,104,2024-11-01,245.53,paid,upi,0
933,104,2024-12-01,245.53,paid,bank_transfer,0
934,104,2025-01-01,245.53,paid,upi,0
935,104,2025-02-01,245.53,paid,bank_transfer,0
936,104,2025-03-01,245.53,paid,upi,0
937,105,2026-04-01,245.54,paid,card,0
938,105,2026-05-01,245.54,paid,card,0
939,105,2026-06-01,245.54,paid,card,0
940,105,2026-07-01,245.54,paid,card,0
941,106,2025-11-01,44.69,paid,card,0
942,106,2025-12-01,44.69,paid,card,0
943,106,2026-01-01,44.69,failed,card,0
944,106,2026-02-01,44.69,failed,card,2
945,106,2026-03-01,44.69,paid,card,0
946,106,2026-04-01,44.69,paid,card,0
947,106,2026-05-01,44.69,paid,bank_transfer,0
948,106,2026-06-01,44.69,paid,card,0
949,106,2026-07-01,44.69,paid,card,0
950,107,2024-11-01,54.81,paid,card,0
951,107,2024-12-01,54.81,paid,card,0
952,107,2025-01-01,54.81,paid,card,0
953,107,2025-02-01,54.81,paid,bank_transfer,0
954,107,2025-03-01,54.81,paid,bank_transfer,0
955,107,2025-04-01,54.81,paid,upi,0
956,107,2025-05-01,54.81,paid,card,0
957,107,2025-06-01,54.81,paid,upi,0
958,107,2025-07-01,54.81,paid,bank_transfer,0
959,107,2025-08-01,54.81,failed,card,1
960,108,2025-11-01,61.37,paid,bank_transfer,0
961,108,2025-12-01,61.37,failed,card,2
962,108,2026-01-01,61.37,paid,card,0
963,108,2026-02-01,61.37,paid,card,0
964,108,2026-03-01,61.37,paid,card,0
965,109,2026-03-01,1004.5,paid,upi,0
966,109,2026-04-01,1004.5,paid,card,0
967,109,2026-05-01,1004.5,paid,card,0
968,109,2026-06-01,1004.5,paid,card,0
969,109,2026-07-01,1004.5,paid,card,0
970,110,2025-01-01,62.81,paid,card,0
971,110,2025-02-01,62.81,failed,card,3
972,110,2025-03-01,62.81,paid,bank_transfer,0
973,110,2025-04-01,62.81,paid,bank_transfer,0
974,110,2025-05-01,62.81,paid,upi,0
975,111,2025-06-01,54.64,paid,card,0
976,111,2025-07-01,54.64,paid,card,0
977,111,2025-08-01,54.64,paid,card,0
978,111,2025-09-01,54.64,paid,card,0
979,111,2025-10-01,54.64,paid,bank_transfer,0
980,111,2025-11-01,54.64,paid,bank_transfer,0
981,111,2025-12-01,54.64,paid,card,0
982,111,2026-01-01,54.64,paid,card,0
983,111,2026-02-01,54.64,paid,card,0
984,111,2026-03-01,54.64,paid,card,0
985,111,2026-04-01,54.64,paid,upi,0
986,111,2026-05-01,54.64,paid,card,0
987,111,2026-06-01,54.64,paid,bank_transfer,0
988,111,2026-07-01,54.64,paid,card,0
989,112,2025-01-01,60.42,paid,card,0
990,112,2025-02-01,60.42,paid,card,0
991,112,2025-03-01,60.42,paid,card,0
992,112,2025-04-01,60.42,paid,card,0
993,112,2025-05-01,60.42,paid,bank_transfer,0
994,112,2025-06-01,60.42,paid,bank_transfer,0
995,112,2025-07-01,60.42,paid,card,0
996,112,2025-08-01,60.42,paid,bank_transfer,0
997,112,2025-09-01,60.42,paid,card,0
998,112,2025-10-01,60.42,paid,card,0
999,112,2025-11-01,60.42,paid,card,0
1000,112,2025-12-01,60.42,paid,card,0
1001,112,2026-01-01,60.42,paid,card,0
1002,112,2026-02-01,60.42,paid,bank_transfer,0
1003,112,2026-03-01,60.42,paid,card,0
1004,112,2026-04-01,60.42,paid,card,0
1005,112,2026-05-01,60.42,paid,card,0
1006,112,2026-06-01,60.42,paid,bank_transfer,0
1007,112,2026-07-01,60.42,paid,card,0
1008,113,2025-09-01,50.66,paid,bank_transfer,0
1009,113,2025-10-01,50.66,paid,card,0
1010,113,2025-11-01,50.66,paid,upi,0
1011,113,2025-12-01,50.66,paid,upi,0
1012,113,2026-01-01,50.66,paid,card,0
1013,113,2026-02-01,50.66,paid,card,0
1014,113,2026-03-01,50.66,paid,card,0
1015,113,2026-04-01,50.66,paid,bank_transfer,0
1016,113,2026-05-01,50.66,paid,card,0
1017,114,2026-01-01,54.15,paid,card,0
1018,114,2026-02-01,54.15,paid,card,0
1019,114,2026-03-01,54.15,paid,card,0
1020,114,2026-04-01,54.15,paid,card,0
1021,114,2026-05-01,54.15,paid,card,0
1022,114,2026-06-01,54.15,paid,upi,0
1023,114,2026-07-01,54.15,paid,bank_transfer,0
1024,115,2025-04-01,46.17,paid,upi,0
1025,116,2025-05-01,915.67,paid,card,0
1026,116,2025-06-01,915.67,paid,card,0
1027,116,2025-07-01,915.67,paid,card,0
1028,116,2025-08-01,915.67,paid,bank_transfer,0
1029,116,2025-09-01,915.67,paid,card,0
1030,116,2025-10-01,915.67,paid,bank_transfer,0
1031,116,2025-11-01,915.67,paid,card,0
1032,116,2025-12-01,915.67,paid,bank_transfer,0
1033,117,2025-07-01,41.78,paid,card,0
1034,117,2025-08-01,41.78,paid,card,0
1035,117,2025-09-01,41.78,paid,card,0
1036,117,2025-10-01,41.78,paid,card,0
1037,117,2025-11-01,41.78,failed,card,1
1038,117,2025-12-01,41.78,paid,card,0
1039,117,2026-01-01,41.78,paid,card,0
1040,117,2026-02-01,41.78,paid,bank_transfer,0
1041,117,2026-03-01,41.78,paid,card,0
1042,117,2026-04-01,41.78,paid,bank_transfer,0
1043,117,2026-05-01,41.78,paid,card,0
1044,117,2026-06-01,41.78,paid,card,0
1045,117,2026-07-01,41.78,paid,bank_transfer,0
1046,118,2026-01-01,50.27,paid,bank_transfer,0
1047,118,2026-02-01,50.27,paid,card,0
1048,118,2026-03-01,50.27,paid,card,0
1049,118,2026-04-01,50.27,paid,card,0
1050,118,2026-05-01,50.27,paid,card,0
1051,118,2026-06-01,50.27,paid,bank_transfer,0
1052,118,2026-07-01,50.27,paid,card,0
1053,119,2025-02-01,53.66,paid,card,0
1054,119,2025-03-01,53.66,paid,card,0
1055,119,2025-04-01,53.66,paid,bank_transfer,0
1056,119,2025-05-01,53.66,paid,card,0
1057,119,2025-06-01,53.66,failed,card,2
1058,119,2025-07-01,53.66,failed,bank_transfer,1
1059,119,2025-08-01,53.66,paid,card,0
1060,119,2025-09-01,53.66,paid,card,0
1061,119,2025-10-01,53.66,paid,card,0
1062,119,2025-11-01,53.66,paid,bank_transfer,0
1063,119,2025-12-01,53.66,paid,card,0
1064,120,2025-01-01,246.69,paid,card,0
1065,120,2025-02-01,246.69,paid,card,0
1066,120,2025-03-01,246.69,paid,card,0
1067,120,2025-04-01,246.69,paid,card,0
1068,120,2025-05-01,246.69,paid,card,0
1069,120,2025-06-01,246.69,paid,bank_transfer,0
1070,120,2025-07-01,246.69,paid,card,0
1071,120,2025-08-01,246.69,paid,card,0
1072,120,2025-09-01,246.69,paid,card,0
1073,120,2025-10-01,246.69,paid,card,0
1074,120,2025-11-01,246.69,paid,card,0
1075,120,2025-12-01,246.69,paid,card,0
1076,120,2026-01-01,246.69,paid,card,0
1077,120,2026-02-01,246.69,paid,card,0
1078,120,2026-03-01,246.69,paid,upi,0
1079,120,2026-04-01,246.69,paid,upi,0
1080,120,2026-05-01,246.69,paid,card,0
1081,120,2026-06-01,246.69,paid,bank_transfer,0
1082,120,2026-07-01,246.69,paid,card,0
1083,121,2025-06-01,172.26,paid,card,0
1084,121,2025-07-01,172.26,paid,card,0
1085,121,2025-08-01,172.26,paid,bank_transfer,0
1086,122,2025-12-01,253.5,paid,card,0
1087,122,2026-01-01,253.5,paid,card,0
1088,122,2026-02-01,253.5,failed,card,2
1089,122,2026-03-01,253.5,paid,card,0
1090,122,2026-04-01,253.5,paid,card,0
1091,122,2026-05-01,253.5,paid,bank_transfer,0
1092,122,2026-06-01,253.5,paid,card,0
1093,122,2026-07-01,253.5,paid,upi,0
1094,124,2026-06-01,203.41,paid,card,0
1095,124,2026-07-01,203.41,paid,card,0
1096,124,2026-08-01,203.41,paid,card,0
1097,124,2026-09-01,203.41,paid,upi,0
1098,124,2026-10-01,203.41,paid,card,0
1099,124,2026-11-01,203.41,failed,card,2
1100,124,2026-12-01,203.41,paid,card,0
1101,124,2027-01-01,203.41,paid,card,0
1102,124,2027-02-01,203.41,paid,card,0
1103,124,2027-03-01,203.41,paid,bank_transfer,0
1104,125,2025-07-01,931.43,paid,card,0
1105,125,2025-08-01,931.43,paid,bank_transfer,0
1106,125,2025-09-01,931.43,paid,card,0
1107,125,2025-10-01,931.43,paid,card,0
1108,125,2025-11-01,931.43,paid,card,0
1109,125,2025-12-01,931.43,paid,card,0
1110,125,2026-01-01,931.43,paid,card,0
1111,125,2026-02-01,931.43,paid,card,0
1112,125,2026-03-01,931.43,failed,card,2
1113,125,2026-04-01,931.43,paid,bank_transfer,0
1114,125,2026-05-01,931.43,paid,card,0
1115,125,2026-06-01,931.43,paid,card,0
1116,125,2026-07-01,931.43,paid,card,0
1117,127,2025-10-01,192.66,paid,card,0
1118,127,2025-11-01,192.66,paid,upi,0
1119,127,2025-12-01,192.66,paid,card,0
1120,127,2026-01-01,192.66,paid,bank_transfer,0
1121,127,2026-02-01,192.66,paid,card,0
1122,127,2026-03-01,192.66,paid,upi,0
1123,127,2026-04-01,192.66,paid,card,0
1124,127,2026-05-01,192.66,paid,card,0
1125,127,2026-06-01,192.66,paid,bank_transfer,0
1126,127,2026-07-01,192.66,paid,card,0
1127,127,2026-08-01,192.66,paid,card,0
1128,127,2026-09-01,192.66,paid,card,0
1129,127,2026-10-01,192.66,paid,bank_transfer,0
1130,127,2026-11-01,192.66,paid,card,0
1131,127,2026-12-01,192.66,paid,card,0
1132,127,2027-01-01,192.66,paid,card,0
1133,127,2027-02-01,192.66,paid,card,0
1134,127,2027-03-01,192.66,paid,card,0
1135,127,2027-04-01,192.66,paid,card,0
1136,127,2027-05-01,192.66,paid,card,0
1137,128,2025-01-01,185.74,paid,card,0
1138,129,2025-03-01,893.63,paid,bank_transfer,0
1139,129,2025-04-01,893.63,paid,upi,0
1140,129,2025-05-01,893.63,paid,card,0
1141,129,2025-06-01,893.63,paid,card,0
1142,129,2025-07-01,893.63,paid,card,0
1143,129,2025-08-01,893.63,paid,card,0
1144,129,2025-09-01,893.63,paid,card,0
1145,129,2025-10-01,893.63,paid,card,0
1146,129,2025-11-01,893.63,paid,card,0
1147,129,2025-12-01,893.63,failed,card,1
1148,129,2026-01-01,893.63,paid,card,0
1149,129,2026-02-01,893.63,paid,bank_transfer,0
1150,129,2026-03-01,893.63,paid,bank_transfer,0
1151,129,2026-04-01,893.63,paid,bank_transfer,0
1152,129,2026-05-01,893.63,paid,card,0
1153,129,2026-06-01,893.63,paid,card,0
1154,129,2026-07-01,893.63,paid,card,0
1155,130,2025-01-01,52.13,paid,bank_transfer,0
1156,130,2025-02-01,52.13,paid,card,0
1157,130,2025-03-01,52.13,paid,card,0
1158,130,2025-04-01,52.13,paid,upi,0
1159,130,2025-05-01,52.13,paid,bank_transfer,0
1160,130,2025-06-01,52.13,paid,bank_transfer,0
1161,130,2025-07-01,52.13,paid,card,0
1162,130,2025-08-01,52.13,paid,card,0
1163,130,2025-09-01,52.13,paid,card,0
1164,130,2025-10-01,52.13,paid,card,0
1165,130,2025-11-01,52.13,paid,card,0
1166,130,2025-12-01,52.13,paid,bank_transfer,0
1167,130,2026-01-01,52.13,paid,bank_transfer,0
1168,130,2026-02-01,52.13,paid,card,0
1169,130,2026-03-01,52.13,paid,card,0
1170,130,2026-04-01,52.13,paid,bank_transfer,0
1171,131,2025-10-01,882.96,paid,card,0
